STATION,NAME,YEAR,MONTH,DAY,TMAX,TMIN,TOT_DAY
USW00023062,"DENVER STAPLETON, CO US",2015,2,17,29,17,24484
USW00023062,"DENVER STAPLETON, CO US",2015,2,18,34,15,24485
USW00023062,"DENVER STAPLETON, CO US",2015,2,19,50,17,24486
USW00023062,"DENVER STAPLETON, CO US",2015,2,20,62,26,24487
USW00023062,"DENVER STAPLETON, CO US",2015,2,21,49,28,24488
USW00023062,"DENVER STAPLETON, CO US",2015,2,22,33,11,24489
USW00023062,"DENVER STAPLETON, CO US",2015,2,23,11,8,24490
USW00023062,"DENVER STAPLETON, CO US",2015,2,24,20,7,24491
USW00023062,"DENVER STAPLETON, CO US",2015,2,25,48,10,24492
USW00023062,"DENVER STAPLETON, CO US",2015,2,26,49,8,24493
USW00023062,"DENVER STAPLETON, CO US",2015,2,27,16,2,24494
USW00023062,"DENVER STAPLETON, CO US",2015,2,28,16,2,24495
USW00023062,"DENVER STAPLETON, CO US",2015,3,1,21,2,24496
USW00023062,"DENVER STAPLETON, CO US",2015,3,2,27,13,24497
USW00023062,"DENVER STAPLETON, CO US",2015,3,3,42,15,24498
USW00023062,"DENVER STAPLETON, CO US",2015,3,4,30,10,24499
USW00023062,"DENVER STAPLETON, CO US",2015,3,5,18,9,24500
USW00023062,"DENVER STAPLETON, CO US",2015,3,6,41,13,24501
USW00023062,"DENVER STAPLETON, CO US",2015,3,7,50,21,24502
USW00023062,"DENVER STAPLETON, CO US",2015,3,8,58,24,24503
USW00023062,"DENVER STAPLETON, CO US",2015,3,9,51,27,24504
USW00023062,"DENVER STAPLETON, CO US",2015,3,10,58,27,24505
USW00023062,"DENVER STAPLETON, CO US",2015,3,11,60,31,24506
USW00023062,"DENVER STAPLETON, CO US",2015,3,12,69,32,24507
USW00023062,"DENVER STAPLETON, CO US",2015,3,13,63,39,24508
USW00023062,"DENVER STAPLETON, CO US",2015,3,14,58,33,24509
USW00023062,"DENVER STAPLETON, CO US",2015,3,15,69,32,24510
USW00023062,"DENVER STAPLETON, CO US",2015,3,16,79,46,24511
USW00023062,"DENVER STAPLETON, CO US",2015,3,17,80,41,24512
USW00023062,"DENVER STAPLETON, CO US",2015,3,18,58,37,24513
USW00023062,"DENVER STAPLETON, CO US",2015,3,19,65,37,24514
USW00023062,"DENVER STAPLETON, CO US",2015,3,20,47,32,24515
USW00023062,"DENVER STAPLETON, CO US",2015,3,21,64,32,24516
USW00023062,"DENVER STAPLETON, CO US",2015,3,22,69,36,24517
USW00023062,"DENVER STAPLETON, CO US",2015,3,23,70,43,24518
USW00023062,"DENVER STAPLETON, CO US",2015,3,24,68,43,24519
USW00023062,"DENVER STAPLETON, CO US",2015,3,25,60,36,24520
USW00023062,"DENVER STAPLETON, CO US",2015,3,26,45,30,24521
USW00023062,"DENVER STAPLETON, CO US",2015,3,27,60,30,24522
USW00023062,"DENVER STAPLETON, CO US",2015,3,28,69,37,24523
USW00023062,"DENVER STAPLETON, CO US",2015,3,29,77,44,24524
USW00023062,"DENVER STAPLETON, CO US",2015,3,30,64,39,24525
USW00023062,"DENVER STAPLETON, CO US",2015,3,31,73,40,24526
USW00023062,"DENVER STAPLETON, CO US",2015,4,1,76,41,24527
USW00023062,"DENVER STAPLETON, CO US",2015,4,2,72,38,24528
USW00023062,"DENVER STAPLETON, CO US",2015,4,3,44,28,24529
USW00023062,"DENVER STAPLETON, CO US",2015,4,4,47,27,24530
USW00023062,"DENVER STAPLETON, CO US",2015,4,5,63,26,24531
USW00023062,"DENVER STAPLETON, CO US",2015,4,6,74,32,24532
USW00023062,"DENVER STAPLETON, CO US",2015,4,7,74,35,24533
USW00023062,"DENVER STAPLETON, CO US",2015,4,8,66,43,24534
USW00023062,"DENVER STAPLETON, CO US",2015,4,9,63,35,24535
USW00023062,"DENVER STAPLETON, CO US",2015,4,10,50,33,24536
USW00023062,"DENVER STAPLETON, CO US",2015,4,11,63,33,24537
USW00023062,"DENVER STAPLETON, CO US",2015,4,12,71,39,24538
USW00023062,"DENVER STAPLETON, CO US",2015,4,13,66,34,24539
USW00023062,"DENVER STAPLETON, CO US",2015,4,14,68,34,24540
USW00023062,"DENVER STAPLETON, CO US",2015,4,15,75,39,24541
USW00023062,"DENVER STAPLETON, CO US",2015,4,16,65,34,24542
USW00023062,"DENVER STAPLETON, CO US",2015,4,17,35,32,24543
USW00023062,"DENVER STAPLETON, CO US",2015,4,18,49,34,24544
USW00023062,"DENVER STAPLETON, CO US",2015,4,19,51,37,24545
USW00023062,"DENVER STAPLETON, CO US",2015,4,20,50,34,24546
USW00023062,"DENVER STAPLETON, CO US",2015,4,21,54,33,24547
USW00023062,"DENVER STAPLETON, CO US",2015,4,22,66,36,24548
USW00023062,"DENVER STAPLETON, CO US",2015,4,23,68,37,24549
USW00023062,"DENVER STAPLETON, CO US",2015,4,24,68,42,24550
USW00023062,"DENVER STAPLETON, CO US",2015,4,25,67,41,24551
USW00023062,"DENVER STAPLETON, CO US",2015,4,26,67,40,24552
USW00023062,"DENVER STAPLETON, CO US",2015,4,27,44,38,24553
USW00023062,"DENVER STAPLETON, CO US",2015,4,28,47,36,24554
USW00023062,"DENVER STAPLETON, CO US",2015,4,29,61,36,24555
USW00023062,"DENVER STAPLETON, CO US",2015,4,30,73,38,24556
USW00023062,"DENVER STAPLETON, CO US",2015,5,1,78,49,24557
USW00023062,"DENVER STAPLETON, CO US",2015,5,2,63,48,24558
USW00023062,"DENVER STAPLETON, CO US",2015,5,3,76,48,24559
USW00023062,"DENVER STAPLETON, CO US",2015,5,4,74,50,24560
USW00023062,"DENVER STAPLETON, CO US",2015,5,5,59,47,24561
USW00023062,"DENVER STAPLETON, CO US",2015,5,6,54,48,24562
USW00023062,"DENVER STAPLETON, CO US",2015,5,7,63,45,24563
USW00023062,"DENVER STAPLETON, CO US",2015,5,8,59,44,24564
USW00023062,"DENVER STAPLETON, CO US",2015,5,9,54,45,24565
USW00023062,"DENVER STAPLETON, CO US",2015,5,10,47,27,24566
USW00023062,"DENVER STAPLETON, CO US",2015,5,11,43,28,24567
USW00023062,"DENVER STAPLETON, CO US",2015,5,12,56,33,24568
USW00023062,"DENVER STAPLETON, CO US",2015,5,13,73,37,24569
USW00023062,"DENVER STAPLETON, CO US",2015,5,14,62,41,24570
USW00023062,"DENVER STAPLETON, CO US",2015,5,15,74,42,24571
USW00023062,"DENVER STAPLETON, CO US",2015,5,16,66,45,24572
USW00023062,"DENVER STAPLETON, CO US",2015,5,17,64,43,24573
USW00023062,"DENVER STAPLETON, CO US",2015,5,18,64,43,24574
USW00023062,"DENVER STAPLETON, CO US",2015,5,19,54,43,24575
USW00023062,"DENVER STAPLETON, CO US",2015,5,20,47,34,24576
USW00023062,"DENVER STAPLETON, CO US",2015,5,21,44,35,24577
USW00023062,"DENVER STAPLETON, CO US",2015,5,22,52,40,24578
USW00023062,"DENVER STAPLETON, CO US",2015,5,23,58,45,24579
USW00023062,"DENVER STAPLETON, CO US",2015,5,24,62,39,24580
USW00023062,"DENVER STAPLETON, CO US",2015,5,25,60,39,24581
USW00023062,"DENVER STAPLETON, CO US",2015,5,26,67,41,24582
USW00023062,"DENVER STAPLETON, CO US",2015,5,27,71,42,24583
USW00023062,"DENVER STAPLETON, CO US",2015,5,28,75,47,24584
USW00023062,"DENVER STAPLETON, CO US",2015,5,29,73,45,24585
USW00023062,"DENVER STAPLETON, CO US",2015,5,30,67,43,24586
USW00023062,"DENVER STAPLETON, CO US",2015,5,31,72,44,24587
USW00023062,"DENVER STAPLETON, CO US",2015,6,1,85,55,24588
USW00023062,"DENVER STAPLETON, CO US",2015,6,2,83,53,24589
USW00023062,"DENVER STAPLETON, CO US",2015,6,3,86,55,24590
USW00023062,"DENVER STAPLETON, CO US",2015,6,4,74,54,24591
USW00023062,"DENVER STAPLETON, CO US",2015,6,5,82,54,24592
USW00023062,"DENVER STAPLETON, CO US",2015,6,6,70,51,24593
USW00023062,"DENVER STAPLETON, CO US",2015,6,7,75,51,24594
USW00023062,"DENVER STAPLETON, CO US",2015,6,8,75,52,24595
USW00023062,"DENVER STAPLETON, CO US",2015,6,9,79,53,24596
USW00023062,"DENVER STAPLETON, CO US",2015,6,10,85,59,24597
USW00023062,"DENVER STAPLETON, CO US",2015,6,11,74,58,24598
USW00023062,"DENVER STAPLETON, CO US",2015,6,12,74,55,24599
USW00023062,"DENVER STAPLETON, CO US",2015,6,13,71,54,24600
USW00023062,"DENVER STAPLETON, CO US",2015,6,14,83,56,24601
USW00023062,"DENVER STAPLETON, CO US",2015,6,15,81,54,24602
USW00023062,"DENVER STAPLETON, CO US",2015,6,16,70,56,24603
USW00023062,"DENVER STAPLETON, CO US",2015,6,17,83,55,24604
USW00023062,"DENVER STAPLETON, CO US",2015,6,18,83,56,24605
USW00023062,"DENVER STAPLETON, CO US",2015,6,19,79,59,24606
USW00023062,"DENVER STAPLETON, CO US",2015,6,20,92,59,24607
USW00023062,"DENVER STAPLETON, CO US",2015,6,21,84,60,24608
USW00023062,"DENVER STAPLETON, CO US",2015,6,22,94,61,24609
USW00023062,"DENVER STAPLETON, CO US",2015,6,23,78,59,24610
USW00023062,"DENVER STAPLETON, CO US",2015,6,24,90,60,24611
USW00023062,"DENVER STAPLETON, CO US",2015,6,25,90,51,24612
USW00023062,"DENVER STAPLETON, CO US",2015,6,26,86,56,24613
USW00023062,"DENVER STAPLETON, CO US",2015,6,27,79,57,24614
USW00023062,"DENVER STAPLETON, CO US",2015,6,28,86,59,24615
USW00023062,"DENVER STAPLETON, CO US",2015,6,29,89,62,24616
USW00023062,"DENVER STAPLETON, CO US",2015,6,30,85,61,24617
USW00023062,"DENVER STAPLETON, CO US",2015,7,1,92,62,24618
USW00023062,"DENVER STAPLETON, CO US",2015,7,2,88,60,24619
USW00023062,"DENVER STAPLETON, CO US",2015,7,3,83,57,24620
USW00023062,"DENVER STAPLETON, CO US",2015,7,4,84,59,24621
USW00023062,"DENVER STAPLETON, CO US",2015,7,5,91,60,24622
USW00023062,"DENVER STAPLETON, CO US",2015,7,6,89,61,24623
USW00023062,"DENVER STAPLETON, CO US",2015,7,7,64,58,24624
USW00023062,"DENVER STAPLETON, CO US",2015,7,8,71,57,24625
USW00023062,"DENVER STAPLETON, CO US",2015,7,9,69,55,24626
USW00023062,"DENVER STAPLETON, CO US",2015,7,10,80,55,24627
USW00023062,"DENVER STAPLETON, CO US",2015,7,11,84,57,24628
USW00023062,"DENVER STAPLETON, CO US",2015,7,12,88,55,24629
USW00023062,"DENVER STAPLETON, CO US",2015,7,13,90,57,24630
USW00023062,"DENVER STAPLETON, CO US",2015,7,14,87,64,24631
USW00023062,"DENVER STAPLETON, CO US",2015,7,15,90,58,24632
USW00023062,"DENVER STAPLETON, CO US",2015,7,16,83,57,24633
USW00023062,"DENVER STAPLETON, CO US",2015,7,17,88,58,24634
USW00023062,"DENVER STAPLETON, CO US",2015,7,18,90,57,24635
USW00023062,"DENVER STAPLETON, CO US",2015,7,19,87,56,24636
USW00023062,"DENVER STAPLETON, CO US",2015,7,20,80,56,24637
USW00023062,"DENVER STAPLETON, CO US",2015,7,21,83,58,24638
USW00023062,"DENVER STAPLETON, CO US",2015,7,22,80,57,24639
USW00023062,"DENVER STAPLETON, CO US",2015,7,23,87,58,24640
USW00023062,"DENVER STAPLETON, CO US",2015,7,24,93,60,24641
USW00023062,"DENVER STAPLETON, CO US",2015,7,25,85,60,24642
USW00023062,"DENVER STAPLETON, CO US",2015,7,26,90,59,24643
USW00023062,"DENVER STAPLETON, CO US",2015,7,27,91,60,24644
USW00023062,"DENVER STAPLETON, CO US",2015,7,28,95,60,24645
USW00023062,"DENVER STAPLETON, CO US",2015,7,29,85,60,24646
USW00023062,"DENVER STAPLETON, CO US",2015,7,30,84,58,24647
USW00023062,"DENVER STAPLETON, CO US",2015,7,31,88,59,24648
USW00023062,"DENVER STAPLETON, CO US",2015,8,1,88,60,24649
USW00023062,"DENVER STAPLETON, CO US",2015,8,2,93,63,24650
USW00023062,"DENVER STAPLETON, CO US",2015,8,3,91,64,24651
USW00023062,"DENVER STAPLETON, CO US",2015,8,4,84,57,24652
USW00023062,"DENVER STAPLETON, CO US",2015,8,5,91,55,24653
USW00023062,"DENVER STAPLETON, CO US",2015,8,6,94,57,24654
USW00023062,"DENVER STAPLETON, CO US",2015,8,7,89,57,24655
USW00023062,"DENVER STAPLETON, CO US",2015,8,8,90,59,24656
USW00023062,"DENVER STAPLETON, CO US",2015,8,9,85,60,24657
USW00023062,"DENVER STAPLETON, CO US",2015,8,10,87,58,24658
USW00023062,"DENVER STAPLETON, CO US",2015,8,11,82,59,24659
USW00023062,"DENVER STAPLETON, CO US",2015,8,12,86,60,24660
USW00023062,"DENVER STAPLETON, CO US",2015,8,13,90,59,24661
USW00023062,"DENVER STAPLETON, CO US",2015,8,14,91,63,24662
USW00023062,"DENVER STAPLETON, CO US",2015,8,15,93,63,24663
USW00023062,"DENVER STAPLETON, CO US",2015,8,16,97,62,24664
USW00023062,"DENVER STAPLETON, CO US",2015,8,17,86,60,24665
USW00023062,"DENVER STAPLETON, CO US",2015,8,18,77,50,24666
USW00023062,"DENVER STAPLETON, CO US",2015,8,19,73,48,24667
USW00023062,"DENVER STAPLETON, CO US",2015,8,20,70,49,24668
USW00023062,"DENVER STAPLETON, CO US",2015,8,21,86,54,24669
USW00023062,"DENVER STAPLETON, CO US",2015,8,22,93,53,24670
USW00023062,"DENVER STAPLETON, CO US",2015,8,23,91,50,24671
USW00023062,"DENVER STAPLETON, CO US",2015,8,24,78,49,24672
USW00023062,"DENVER STAPLETON, CO US",2015,8,25,92,50,24673
USW00023062,"DENVER STAPLETON, CO US",2015,8,26,95,60,24674
USW00023062,"DENVER STAPLETON, CO US",2015,8,27,96,60,24675
USW00023062,"DENVER STAPLETON, CO US",2015,8,28,89,58,24676
USW00023062,"DENVER STAPLETON, CO US",2015,8,29,84,57,24677
USW00023062,"DENVER STAPLETON, CO US",2015,8,30,91,56,24678
USW00023062,"DENVER STAPLETON, CO US",2015,8,31,95,57,24679
USW00023062,"DENVER STAPLETON, CO US",2015,9,1,87,57,24680
USW00023062,"DENVER STAPLETON, CO US",2015,9,2,90,56,24681
USW00023062,"DENVER STAPLETON, CO US",2015,9,3,91,60,24682
USW00023062,"DENVER STAPLETON, CO US",2015,9,4,85,54,24683
USW00023062,"DENVER STAPLETON, CO US",2015,9,5,88,55,24684
USW00023062,"DENVER STAPLETON, CO US",2015,9,6,88,58,24685
USW00023062,"DENVER STAPLETON, CO US",2015,9,7,87,55,24686
USW00023062,"DENVER STAPLETON, CO US",2015,9,8,82,52,24687
USW00023062,"DENVER STAPLETON, CO US",2015,9,9,82,51,24688
USW00023062,"DENVER STAPLETON, CO US",2015,9,10,88,48,24689
USW00023062,"DENVER STAPLETON, CO US",2015,9,11,89,48,24690
USW00023062,"DENVER STAPLETON, CO US",2015,9,12,77,49,24691
USW00023062,"DENVER STAPLETON, CO US",2015,9,13,85,49,24692
USW00023062,"DENVER STAPLETON, CO US",2015,9,14,91,58,24693
USW00023062,"DENVER STAPLETON, CO US",2015,9,15,91,56,24694
USW00023062,"DENVER STAPLETON, CO US",2015,9,16,87,55,24695
USW00023062,"DENVER STAPLETON, CO US",2015,9,17,90,49,24696
USW00023062,"DENVER STAPLETON, CO US",2015,9,18,79,49,24697
USW00023062,"DENVER STAPLETON, CO US",2015,9,19,72,42,24698
USW00023062,"DENVER STAPLETON, CO US",2015,9,20,80,42,24699
USW00023062,"DENVER STAPLETON, CO US",2015,9,21,85,47,24700
USW00023062,"DENVER STAPLETON, CO US",2015,9,22,88,46,24701
USW00023062,"DENVER STAPLETON, CO US",2015,9,23,78,52,24702
USW00023062,"DENVER STAPLETON, CO US",2015,9,24,83,51,24703
USW00023062,"DENVER STAPLETON, CO US",2015,9,25,84,50,24704
USW00023062,"DENVER STAPLETON, CO US",2015,9,26,84,48,24705
USW00023062,"DENVER STAPLETON, CO US",2015,9,27,88,47,24706
USW00023062,"DENVER STAPLETON, CO US",2015,9,28,89,55,24707
USW00023062,"DENVER STAPLETON, CO US",2015,9,29,80,54,24708
USW00023062,"DENVER STAPLETON, CO US",2015,9,30,80,55,24709
USW00023062,"DENVER STAPLETON, CO US",2015,10,1,81,54,24710
USW00023062,"DENVER STAPLETON, CO US",2015,10,2,86,55,24711
USW00023062,"DENVER STAPLETON, CO US",2015,10,3,75,48,24712
USW00023062,"DENVER STAPLETON, CO US",2015,10,4,66,47,24713
USW00023062,"DENVER STAPLETON, CO US",2015,10,5,63,45,24714
USW00023062,"DENVER STAPLETON, CO US",2015,10,6,72,47,24715
USW00023062,"DENVER STAPLETON, CO US",2015,10,7,59,47,24716
USW00023062,"DENVER STAPLETON, CO US",2015,10,8,74,46,24717
USW00023062,"DENVER STAPLETON, CO US",2015,10,9,78,49,24718
USW00023062,"DENVER STAPLETON, CO US",2015,10,10,75,48,24719
USW00023062,"DENVER STAPLETON, CO US",2015,10,11,86,51,24720
USW00023062,"DENVER STAPLETON, CO US",2015,10,12,86,47,24721
USW00023062,"DENVER STAPLETON, CO US",2015,10,13,78,44,24722
USW00023062,"DENVER STAPLETON, CO US",2015,10,14,83,45,24723
USW00023062,"DENVER STAPLETON, CO US",2015,10,15,84,42,24724
USW00023062,"DENVER STAPLETON, CO US",2015,10,16,66,41,24725
USW00023062,"DENVER STAPLETON, CO US",2015,10,17,68,40,24726
USW00023062,"DENVER STAPLETON, CO US",2015,10,18,81,40,24727
USW00023062,"DENVER STAPLETON, CO US",2015,10,19,78,46,24728
USW00023062,"DENVER STAPLETON, CO US",2015,10,20,75,46,24729
USW00023062,"DENVER STAPLETON, CO US",2015,10,21,73,47,24730
USW00023062,"DENVER STAPLETON, CO US",2015,10,22,47,44,24731
USW00023062,"DENVER STAPLETON, CO US",2015,10,23,46,41,24732
USW00023062,"DENVER STAPLETON, CO US",2015,10,24,58,34,24733
USW00023062,"DENVER STAPLETON, CO US",2015,10,25,65,33,24734
USW00023062,"DENVER STAPLETON, CO US",2015,10,26,71,38,24735
USW00023062,"DENVER STAPLETON, CO US",2015,10,27,61,41,24736
USW00023062,"DENVER STAPLETON, CO US",2015,10,28,61,32,24737
USW00023062,"DENVER STAPLETON, CO US",2015,10,29,66,31,24738
USW00023062,"DENVER STAPLETON, CO US",2015,10,30,57,37,24739
USW00023062,"DENVER STAPLETON, CO US",2015,10,31,52,37,24740
USW00023062,"DENVER STAPLETON, CO US",2015,11,1,67,35,24741
USW00023062,"DENVER STAPLETON, CO US",2015,11,2,73,40,24742
USW00023062,"DENVER STAPLETON, CO US",2015,11,3,74,38,24743
USW00023062,"DENVER STAPLETON, CO US",2015,11,4,75,50,24744
USW00023062,"DENVER STAPLETON, CO US",2015,11,5,58,32,24745
USW00023062,"DENVER STAPLETON, CO US",2015,11,6,49,30,24746
USW00023062,"DENVER STAPLETON, CO US",2015,11,7,48,26,24747
USW00023062,"DENVER STAPLETON, CO US",2015,11,8,57,24,24748
USW00023062,"DENVER STAPLETON, CO US",2015,11,9,69,26,24749
USW00023062,"DENVER STAPLETON, CO US",2015,11,10,60,28,24750
USW00023062,"DENVER STAPLETON, CO US",2015,11,11,68,28,24751
USW00023062,"DENVER STAPLETON, CO US",2015,11,12,46,26,24752
USW00023062,"DENVER STAPLETON, CO US",2015,11,13,50,23,24753
USW00023062,"DENVER STAPLETON, CO US",2015,11,14,62,24,24754
USW00023062,"DENVER STAPLETON, CO US",2015,11,15,65,31,24755
USW00023062,"DENVER STAPLETON, CO US",2015,11,16,65,31,24756
USW00023062,"DENVER STAPLETON, CO US",2015,11,17,50,29,24757
USW00023062,"DENVER STAPLETON, CO US",2015,11,18,44,29,24758
USW00023062,"DENVER STAPLETON, CO US",2015,11,19,52,25,24759
USW00023062,"DENVER STAPLETON, CO US",2015,11,20,50,26,24760
USW00023062,"DENVER STAPLETON, CO US",2015,11,21,52,14,24761
USW00023062,"DENVER STAPLETON, CO US",2015,11,22,47,14,24762
USW00023062,"DENVER STAPLETON, CO US",2015,11,23,62,28,24763
USW00023062,"DENVER STAPLETON, CO US",2015,11,24,62,27,24764
USW00023062,"DENVER STAPLETON, CO US",2015,11,25,63,29,24765
USW00023062,"DENVER STAPLETON, CO US",2015,11,26,47,23,24766
USW00023062,"DENVER STAPLETON, CO US",2015,11,27,24,8,24767
USW00023062,"DENVER STAPLETON, CO US",2015,11,28,19,8,24768
USW00023062,"DENVER STAPLETON, CO US",2015,11,29,23,16,24769
USW00023062,"DENVER STAPLETON, CO US",2015,11,30,26,20,24770
USW00023062,"DENVER STAPLETON, CO US",2015,12,1,32,17,24771
USW00023062,"DENVER STAPLETON, CO US",2015,12,2,42,21,24772
USW00023062,"DENVER STAPLETON, CO US",2015,12,3,51,19,24773
USW00023062,"DENVER STAPLETON, CO US",2015,12,4,50,24,24774
USW00023062,"DENVER STAPLETON, CO US",2015,12,5,62,25,24775
USW00023062,"DENVER STAPLETON, CO US",2015,12,6,45,25,24776
USW00023062,"DENVER STAPLETON, CO US",2015,12,7,57,25,24777
USW00023062,"DENVER STAPLETON, CO US",2015,12,8,58,31,24778
USW00023062,"DENVER STAPLETON, CO US",2015,12,9,59,37,24779
USW00023062,"DENVER STAPLETON, CO US",2015,12,10,66,38,24780
USW00023062,"DENVER STAPLETON, CO US",2015,12,11,65,35,24781
USW00023062,"DENVER STAPLETON, CO US",2015,12,12,50,28,24782
USW00023062,"DENVER STAPLETON, CO US",2015,12,13,29,22,24783
USW00023062,"DENVER STAPLETON, CO US",2015,12,14,42,20,24784
USW00023062,"DENVER STAPLETON, CO US",2015,12,15,38,19,24785
USW00023062,"DENVER STAPLETON, CO US",2015,12,16,21,8,24786
USW00023062,"DENVER STAPLETON, CO US",2015,12,17,32,6,24787
USW00023062,"DENVER STAPLETON, CO US",2015,12,18,22,10,24788
USW00023062,"DENVER STAPLETON, CO US",2015,12,19,53,12,24789
USW00023062,"DENVER STAPLETON, CO US",2015,12,20,59,25,24790
USW00023062,"DENVER STAPLETON, CO US",2015,12,21,50,27,24791
USW00023062,"DENVER STAPLETON, CO US",2015,12,22,45,25,24792
USW00023062,"DENVER STAPLETON, CO US",2015,12,23,50,23,24793
USW00023062,"DENVER STAPLETON, CO US",2015,12,24,41,20,24794
USW00023062,"DENVER STAPLETON, CO US",2015,12,25,37,17,24795
USW00023062,"DENVER STAPLETON, CO US",2015,12,26,25,14,24796
USW00023062,"DENVER STAPLETON, CO US",2015,12,27,21,7,24797
USW00023062,"DENVER STAPLETON, CO US",2015,12,28,28,2,24798
USW00023062,"DENVER STAPLETON, CO US",2015,12,29,30,3,24799
USW00023062,"DENVER STAPLETON, CO US",2015,12,30,23,5,24800
USW00023062,"DENVER STAPLETON, CO US",2015,12,31,28,6,24801
USW00023062,"DENVER STAPLETON, CO US",2016,1,1,26,3,24802
USW00023062,"DENVER STAPLETON, CO US",2016,1,2,39,3,24803
USW00023062,"DENVER STAPLETON, CO US",2016,1,3,47,12,24804
USW00023062,"DENVER STAPLETON, CO US",2016,1,4,49,13,24805
USW00023062,"DENVER STAPLETON, CO US",2016,1,5,46,19,24806
USW00023062,"DENVER STAPLETON, CO US",2016,1,6,45,19,24807
USW00023062,"DENVER STAPLETON, CO US",2016,1,7,49,19,24808
USW00023062,"DENVER STAPLETON, CO US",2016,1,8,35,22,24809
USW00023062,"DENVER STAPLETON, CO US",2016,1,9,24,19,24810
USW00023062,"DENVER STAPLETON, CO US",2016,1,10,33,10,24811
USW00023062,"DENVER STAPLETON, CO US",2016,1,11,36,7,24812
USW00023062,"DENVER STAPLETON, CO US",2016,1,12,44,12,24813
USW00023062,"DENVER STAPLETON, CO US",2016,1,13,52,19,24814
USW00023062,"DENVER STAPLETON, CO US",2016,1,14,57,25,24815
USW00023062,"DENVER STAPLETON, CO US",2016,1,15,46,24,24816
USW00023062,"DENVER STAPLETON, CO US",2016,1,16,37,14,24817
USW00023062,"DENVER STAPLETON, CO US",2016,1,17,40,13,24818
USW00023062,"DENVER STAPLETON, CO US",2016,1,18,42,13,24819
USW00023062,"DENVER STAPLETON, CO US",2016,1,19,51,27,24820
USW00023062,"DENVER STAPLETON, CO US",2016,1,20,51,25,24821
USW00023062,"DENVER STAPLETON, CO US",2016,1,21,50,28,24822
USW00023062,"DENVER STAPLETON, CO US",2016,1,22,40,21,24823
USW00023062,"DENVER STAPLETON, CO US",2016,1,23,57,21,24824
USW00023062,"DENVER STAPLETON, CO US",2016,1,24,60,25,24825
USW00023062,"DENVER STAPLETON, CO US",2016,1,25,45,26,24826
USW00023062,"DENVER STAPLETON, CO US",2016,1,26,38,18,24827
USW00023062,"DENVER STAPLETON, CO US",2016,1,27,45,18,24828
USW00023062,"DENVER STAPLETON, CO US",2016,1,28,53,25,24829
USW00023062,"DENVER STAPLETON, CO US",2016,1,29,62,25,24830
USW00023062,"DENVER STAPLETON, CO US",2016,1,30,59,34,24831
USW00023062,"DENVER STAPLETON, CO US",2016,1,31,66,27,24832
USW00023062,"DENVER STAPLETON, CO US",2016,2,1,35,22,24833
USW00023062,"DENVER STAPLETON, CO US",2016,2,2,29,20,24834
USW00023062,"DENVER STAPLETON, CO US",2016,2,3,21,4,24835
USW00023062,"DENVER STAPLETON, CO US",2016,2,4,29,4,24836
USW00023062,"DENVER STAPLETON, CO US",2016,2,5,40,12,24837
USW00023062,"DENVER STAPLETON, CO US",2016,2,6,39,17,24838
USW00023062,"DENVER STAPLETON, CO US",2016,2,7,53,22,24839
USW00023062,"DENVER STAPLETON, CO US",2016,2,8,44,21,24840
USW00023062,"DENVER STAPLETON, CO US",2016,2,9,45,19,24841
USW00023062,"DENVER STAPLETON, CO US",2016,2,10,55,28,24842
USW00023062,"DENVER STAPLETON, CO US",2016,2,11,68,32,24843
USW00023062,"DENVER STAPLETON, CO US",2016,2,12,66,31,24844
USW00023062,"DENVER STAPLETON, CO US",2016,2,13,54,28,24845
USW00023062,"DENVER STAPLETON, CO US",2016,2,14,66,28,24846
USW00023062,"DENVER STAPLETON, CO US",2016,2,15,55,31,24847
USW00023062,"DENVER STAPLETON, CO US",2016,2,16,58,28,24848
USW00023062,"DENVER STAPLETON, CO US",2016,2,17,60,28,24849
USW00023062,"DENVER STAPLETON, CO US",2016,2,18,66,30,24850
USW00023062,"DENVER STAPLETON, CO US",2016,2,19,73,33,24851
USW00023062,"DENVER STAPLETON, CO US",2016,2,20,66,32,24852
USW00023062,"DENVER STAPLETON, CO US",2016,2,21,65,29,24853
USW00023062,"DENVER STAPLETON, CO US",2016,2,22,48,25,24854
USW00023062,"DENVER STAPLETON, CO US",2016,2,23,51,25,24855
USW00023062,"DENVER STAPLETON, CO US",2016,2,24,41,25,24856
USW00023062,"DENVER STAPLETON, CO US",2016,2,25,51,19,24857
USW00023062,"DENVER STAPLETON, CO US",2016,2,26,51,19,24858
USW00023062,"DENVER STAPLETON, CO US",2016,2,27,63,25,24859
USW00023062,"DENVER STAPLETON, CO US",2016,2,28,72,34,24860
USW00023062,"DENVER STAPLETON, CO US",2016,2,29,62,37,24861
USW00023062,"DENVER STAPLETON, CO US",2016,3,1,65,28,24862
USW00023062,"DENVER STAPLETON, CO US",2016,3,2,57,32,24863
USW00023062,"DENVER STAPLETON, CO US",2016,3,3,61,30,24864
USW00023062,"DENVER STAPLETON, CO US",2016,3,4,64,30,24865
USW00023062,"DENVER STAPLETON, CO US",2016,3,5,59,40,24866
USW00023062,"DENVER STAPLETON, CO US",2016,3,6,66,36,24867
USW00023062,"DENVER STAPLETON, CO US",2016,3,7,69,37,24868
USW00023062,"DENVER STAPLETON, CO US",2016,3,8,56,28,24869
USW00023062,"DENVER STAPLETON, CO US",2016,3,9,49,29,24870
